time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-16 00:00:00+00:00,24,15,0,0
2026-08-17 00:00:00+00:00,10,6,2,2
2026-08-18 00:00:00+00:00,11,7,5,4
2026-08-19 00:00:00+00:00,36,28,2,2
2026-08-20 00:00:00+00:00,28,23,0,0
2026-08-21 00:00:00+00:00,36,15,10,4
2026-08-22 00:00:00+00:00,17,12,0,0
2026-08-23 00:00:00+00:00,34,28,6,2
2026-08-24 00:00:00+00:00,27,11,1,1
2026-08-25 00:00:00+00:00,19,11,2,2
2026-08-26 00:00:00+00:00,141,31,0,0
2026-08-27 00:00:00+00:00,15,7,2,2
2026-08-28 00:00:00+00:00,28,8,3,3
2026-08-29 00:00:00+00:00,39,11,1,1
