time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-04 00:00:00+00:00,28,22,21,8
2023-06-05 00:00:00+00:00,31,15,24,8
2023-06-06 00:00:00+00:00,62,48,122,12
2023-06-07 00:00:00+00:00,66,49,36,7
2023-06-08 00:00:00+00:00,26,24,65,9
2023-06-09 00:00:00+00:00,30,8,487,25
2023-06-10 00:00:00+00:00,17,7,17,4
2023-06-11 00:00:00+00:00,38,30,14,3
2023-06-12 00:00:00+00:00,69,46,134,17
2023-06-13 00:00:00+00:00,114,55,354,22
2023-06-14 00:00:00+00:00,64,46,46,15
2023-06-15 00:00:00+00:00,68,47,94,10
2023-06-16 00:00:00+00:00,48,18,87,8
2023-06-17 00:00:00+00:00,15,6,39,10
