time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-19 00:00:00+00:00,5,5,22,4
2024-04-20 00:00:00+00:00,35,11,53,2
2024-04-21 00:00:00+00:00,21,8,114,3
2024-04-22 00:00:00+00:00,9,4,78,8
2024-04-23 00:00:00+00:00,2,2,39,9
2024-04-24 00:00:00+00:00,40,11,214,13
2024-04-25 00:00:00+00:00,38,9,53,4
2024-04-26 00:00:00+00:00,19,7,45,15
2024-04-27 00:00:00+00:00,55,11,8,3
2024-04-28 00:00:00+00:00,2,2,9,2
2024-04-29 00:00:00+00:00,1,1,28,5
2024-04-30 00:00:00+00:00,3,3,12,4
2024-05-01 00:00:00+00:00,20,7,27,5
2024-05-02 00:00:00+00:00,5,4,2,1
