time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-31 00:00:00+00:00,3.0,2.0,13.0,3.0
2024-06-01 00:00:00+00:00,16.0,9.0,3.0,1.0
2024-06-02 00:00:00+00:00,2.0,2.0,15.0,2.0
2024-06-03 00:00:00+00:00,13.0,6.0,40.0,10.0
2024-06-04 00:00:00+00:00,,,91.0,4.0
2024-06-05 00:00:00+00:00,36.0,8.0,157.0,13.0
2024-06-06 00:00:00+00:00,5.0,2.0,21.0,8.0
2024-06-07 00:00:00+00:00,28.0,3.0,84.0,9.0
2024-06-08 00:00:00+00:00,23.0,6.0,,
2024-06-09 00:00:00+00:00,1.0,1.0,9.0,2.0
2024-06-10 00:00:00+00:00,25.0,3.0,38.0,10.0
2024-06-11 00:00:00+00:00,34.0,14.0,10.0,6.0
2024-06-12 00:00:00+00:00,114.0,9.0,169.0,11.0
2024-06-13 00:00:00+00:00,36.0,2.0,90.0,12.0
