time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-29 00:00:00+00:00,3,2,0,0
2026-04-30 00:00:00+00:00,5,3,0,0
2026-05-01 00:00:00+00:00,5,3,0,0
2026-05-02 00:00:00+00:00,28,11,0,0
2026-05-03 00:00:00+00:00,3,1,0,0
2026-05-04 00:00:00+00:00,2,1,1,1
2026-05-05 00:00:00+00:00,6,4,0,0
2026-05-06 00:00:00+00:00,2,1,12,4
2026-05-07 00:00:00+00:00,5,3,0,0
2026-05-08 00:00:00+00:00,2,1,2,2
2026-05-09 00:00:00+00:00,39,8,3,1
2026-05-10 00:00:00+00:00,4,3,1,1
2026-05-11 00:00:00+00:00,4,2,6,1
2026-05-12 00:00:00+00:00,5,3,1,1
